date,fruitId,marketId,highPrice,lowPrice,avgPrice,openPrice,closePrice,volume
2021-01-01,F07,XA001,39.27,30.81,34.76,33.82,33.82,6280
2021-01-01,F08,BJ001,19.27,15.67,17.01,17.49,17.01,11230
2021-01-01,F08,CD001,17.32,14.59,15.52,15.65,15.15,29671
2021-01-01,F08,GZ001,18.25,13.88,16.18,16.9,16.38,36226
2021-01-01,F08,HN001,16.7,13.56,15.16,15.38,14.87,17239
2021-01-01,F08,SH001,18.77,15.43,16.35,17.0,16.12,30851
2021-01-01,F08,SZ001,17.78,15.29,16.76,16.57,16.93,16002
2021-01-01,F08,WH001,16.13,13.93,14.72,14.87,14.28,27581
2021-01-01,F08,XA001,16.73,14.36,15.21,15.89,15.31,35240
2021-01-01,F09,BJ001,22.89,18.97,21.43,21.58,22.01,40851
2021-01-01,F09,CD001,19.53,16.13,18.23,17.58,18.1,23258
2021-01-01,F09,GZ001,21.27,17.36,19.19,19.65,19.55,46728
2021-01-01,F09,HN001,19.61,16.18,18.35,17.46,18.22,41390
2021-01-01,F09,SH001,23.62,18.76,20.75,20.83,21.26,30033
2021-01-01,F09,SZ001,20.86,16.46,19.26,18.36,19.58,13162
2021-01-01,F09,WH001,20.37,16.65,18.55,19.12,18.89,11646
2021-01-01,F09,XA001,21.9,17.97,19.05,19.99,18.62,7786
2021-01-01,F10,BJ001,16.9,14.81,15.89,15.34,15.5,48733
2021-01-01,F10,CD001,16.22,13.27,14.17,14.68,14.39,35877
2021-01-01,F10,GZ001,16.85,13.85,15.3,15.04,15.29,11462
2021-01-01,F10,HN001,14.86,11.22,13.19,12.56,12.88,36263
2021-01-01,F10,SH001,17.01,14.95,15.88,15.7,16.25,24288
2021-01-01,F10,SZ001,16.01,14.26,15.15,14.55,14.88,44481
2021-01-01,F10,WH001,15.28,12.7,13.87,14.09,13.69,27610
2021-01-01,F10,XA001,14.95,12.38,13.84,13.37,13.9,26856
2021-01-01,F11,BJ001,28.94,23.88,27.05,27.21,26.62,28201
2021-01-01,F11,CD001,24.89,21.03,23.39,23.08,23.04,11132
2021-01-01,F11,GZ001,26.93,21.55,24.9,24.77,24.3,45571
2021-01-01,F11,HN001,26.69,21.28,23.79,23.46,23.3,24483
2021-01-01,F11,SH001,29.12,25.54,27.07,26.58,26.34,47488
2021-01-01,F11,SZ001,27.64,23.49,26.3,26.5,25.73,35249
2021-01-01,F11,WH001,29.05,22.72,25.59,25.28,25.87,19119
2021-01-01,F11,XA001,26.39,20.18,23.51,22.56,23.74,21059
2021-01-01,F12,BJ001,8.6,6.85,7.7,7.33,7.65,25677
2021-01-01,F12,CD001,7.22,6.12,6.81,7.04,6.92,41720
2021-01-01,F12,GZ001,7.95,6.9,7.56,7.61,7.34,12328
2021-01-01,F12,HN001,7.51,6.39,6.95,6.67,6.86,37800
2021-01-01,F12,SH001,8.58,7.08,7.94,7.96,8.12,17255
2021-01-01,F12,SZ001,8.51,6.32,7.43,7.31,7.42,42334
2021-01-01,F12,WH001,8.23,6.32,7.18,7.12,7.05,48021
2021-01-01,F12,XA001,7.49,6.03,6.87,6.99,7.01,47333
2021-01-01,F13,BJ001,16.21,12.48,14.65,14.55,14.93,24676
2021-01-01,F13,CD001,15.27,12.04,13.7,14.03,13.79,43629
2021-01-01,F13,GZ001,16.25,13.32,14.37,14.24,14.57,33679
2021-01-01,F13,HN001,14.33,11.97,12.93,12.85,12.68,21790
2021-01-01,F13,SH001,16.87,14.86,15.75,15.34,16.01,21923
2021-01-01,F13,SZ001,16.95,13.31,14.76,15.32,14.68,19389
2021-01-01,F13,WH001,14.98,12.29,13.19,13.24,13.1,32881
2021-01-01,F13,XA001,15.08,12.33,13.65,14.1,13.57,32877
2021-01-01,F14,BJ001,12.3,9.41,11.07,10.79,11.23,46851
2021-01-01,F14,CD001,8.51,7.1,7.99,8.0,8.22,8727
2021-01-01,F14,GZ001,11.46,8.91,10.34,10.54,10.25,41931
2021-01-01,F14,HN001,9.59,7.87,8.55,8.3,8.46,30795
2021-01-01,F14,SH001,11.58,8.99,10.14,10.15,10.02,25297
2021-01-01,F14,SZ001,10.78,8.56,9.81,9.7,9.97,43766
2021-01-01,F14,WH001,10.06,8.0,8.75,8.39,9.0,26565
2021-01-01,F14,XA001,9.88,8.08,9.0,9.4,8.99,6355
2021-01-01,F15,BJ001,13.96,10.89,12.39,12.91,12.4,37044
2021-01-01,F15,CD001,12.09,9.46,10.93,10.75,11.05,18964
2021-01-01,F15,GZ001,13.78,10.99,12.12,12.1,11.85,13550
2021-01-01,F15,HN001,12.53,9.72,11.13,11.6,11.01,35552
2021-01-01,F15,SH001,13.03,10.98,12.2,12.75,12.0,38258
2021-01-01,F15,SZ001,13.79,11.37,12.55,12.73,12.53,40144
2021-01-01,F15,WH001,11.64,9.98,11.02,11.25,10.86,32826
2021-01-01,F15,XA001,12.27,10.24,11.55,11.04,11.24,28037
2021-01-01,F16,BJ001,7.43,5.7,6.66,6.67,6.75,31377
2021-01-01,F16,CD001,7.36,5.69,6.43,6.23,6.44,18986
2021-01-01,F16,GZ001,6.85,5.55,6.29,6.12,6.42,18161
2021-01-01,F16,HN001,6.48,5.27,5.75,5.87,5.66,14232
2021-01-01,F16,SH001,7.49,6.41,6.95,7.05,6.93,45881
2021-01-01,F16,SZ001,7.04,5.99,6.58,6.32,6.51,45026
2021-01-01,F16,WH001,7.16,5.7,6.53,6.78,6.66,48147
2021-01-01,F16,XA001,7.41,6.09,6.49,6.24,6.68,6800
2021-01-01,F17,BJ001,14.28,11.61,13.24,13.2,13.13,8318
2021-01-01,F17,CD001,13.18,11.22,12.03,12.1,12.16,42189
2021-01-01,F17,GZ001,14.84,11.81,13.11,13.45,13.01,17127
2021-01-01,F17,HN001,12.42,10.62,11.63,11.47,11.45,13735
2021-01-01,F17,SH001,15.57,12.99,13.81,13.55,13.44,49838
2021-01-01,F17,SZ001,14.26,11.19,12.62,12.06,12.58,22917
2021-01-01,F17,WH001,13.65,11.67,12.29,11.69,12.03,16953
2021-01-01,F17,XA001,12.79,11.19,12.11,11.78,12.35,14083
2021-01-01,F18,BJ001,51.78,42.8,48.89,48.91,49.14,21387
2021-01-01,F18,CD001,50.96,40.37,45.23,47.36,45.75,27111
2021-01-01,F18,GZ001,52.55,41.3,47.54,45.83,46.88,38279
2021-01-01,F18,HN001,43.85,36.8,40.58,40.78,40.8,9857
2021-01-01,F18,SH001,55.46,48.25,51.17,51.16,51.83,49578
2021-01-01,F18,SZ001,52.67,43.39,46.98,46.18,46.0,18758
2021-01-01,F18,WH001,48.5,40.91,45.56,47.33,46.17,34359
2021-01-01,F18,XA001,47.97,40.35,43.32,43.81,42.22,35064
2021-01-01,F19,BJ001,56.33,47.77,53.25,52.14,53.36,27348
2021-01-01,F19,CD001,52.34,45.65,49.51,50.51,48.51,27152
2021-01-01,F19,GZ001,55.65,46.24,50.87,49.65,49.62,41300
2021-01-01,F19,HN001,48.14,39.37,44.19,44.25,42.93,39325
2021-01-01,F19,SH001,55.31,46.02,52.27,50.74,51.0,37490
2021-01-01,F19,SZ001,59.05,50.49,56.01,58.74,54.49,31048
2021-01-01,F19,WH001,55.16,42.87,49.66,51.83,48.6,17465
2021-01-01,F19,XA001,51.85,42.04,48.8,50.39,50.25,41624
2021-01-01,F20,BJ001,43.71,33.36,38.74,37.99,39.08,10621
2021-01-01,F20,CD001,37.86,31.25,33.94,32.76,33.0,31908
2021-01-01,F20,GZ001,40.8,34.2,36.73,36.51,37.77,8064
2021-01-01,F20,HN001,35.81,28.0,31.98,31.42,31.36,5645
2021-01-01,F20,SH001,42.0,33.81,39.47,39.89,39.38,41067
2021-01-01,F20,SZ001,41.86,32.21,37.66,39.19,38.71,20192
2021-01-01,F20,WH001,40.22,32.58,35.12,34.44,35.79,31031
2021-01-01,F20,XA001,35.6,28.9,33.82,33.18,33.18,5741
2021-01-02,F01,BJ001,13.89,11.66,12.28,11.79,12.22,5261
2021-01-02,F01,CD001,11.76,9.58,10.92,11.12,10.82,33322
2021-01-02,F01,GZ001,13.62,10.97,12.22,11.91,12.05,7646
2021-01-02,F01,HN001,13.0,10.35,11.47,11.04,11.36,25740
2021-01-02,F01,SH001,13.65,12.13,12.84,12.45,12.49,45599
2021-01-02,F01,SZ001,14.15,10.99,12.56,13.02,12.76,43363
2021-01-02,F01,WH001,12.65,10.19,11.71,11.25,11.88,48510
2021-01-02,F01,XA001,11.12,9.0,10.43,10.65,10.34,13463
2021-01-02,F02,BJ001,9.11,7.99,8.51,8.67,8.27,26589
2021-01-02,F02,CD001,8.13,6.98,7.56,7.67,7.78,29412
2021-01-02,F02,GZ001,9.24,7.5,8.39,8.77,8.53,37548
2021-01-02,F02,HN001,7.79,6.42,7.22,7.05,7.36,25901
2021-01-02,F02,SH001,10.1,7.89,9.08,9.38,9.31,41634
2021-01-02,F02,SZ001,8.8,7.69,8.27,8.27,8.12,39531
2021-01-02,F02,WH001,8.07,7.1,7.63,7.99,7.63,49353
2021-01-02,F02,XA001,8.55,6.81,7.89,7.72,7.88,30027
2021-01-02,F03,BJ001,24.65,19.15,22.42,21.65,21.8,23291
2021-01-02,F03,CD001,21.29,16.89,19.16,18.78,19.27,22594
2021-01-02,F03,GZ001,23.17,19.71,21.37,21.53,21.59,45694
2021-01-02,F03,HN001,22.38,16.67,19.49,20.33,20.06,41426
2021-01-02,F03,SH001,26.16,20.64,22.85,23.01,22.37,9343
2021-01-02,F03,SZ001,24.42,19.69,21.84,20.76,22.31,15527
2021-01-02,F03,WH001,20.64,17.97,19.6,19.71,19.61,31559
2021-01-02,F03,XA001,21.88,17.67,19.63,19.34,19.5,41167
2021-01-02,F04,BJ001,8.95,7.63,8.45,8.79,8.42,11501
2021-01-02,F04,CD001,7.64,6.4,7.06,6.93,7.05,29407
2021-01-02,F04,GZ001,8.06,7.1,7.63,7.95,7.72,6375
2021-01-02,F04,HN001,7.08,5.81,6.71,6.54,6.54,46245
2021-01-02,F04,SH001,8.95,7.11,8.06,8.33,7.93,16211
2021-01-02,F04,SZ001,8.26,6.78,7.6,7.35,7.45,20485
2021-01-02,F04,WH001,7.61,6.61,7.22,6.89,7.4,24335
2021-01-02,F04,XA001,7.93,6.7,7.12,6.98,6.97,21349
2021-01-02,F05,BJ001,9.56,8.05,8.77,8.98,8.82,49406
2021-01-02,F05,CD001,8.88,7.21,8.17,8.03,8.08,15397
2021-01-02,F05,GZ001,9.11,7.81,8.52,8.66,8.52,19426
2021-01-02,F05,HN001,8.68,7.36,7.93,8.07,7.79,43570
2021-01-02,F05,SH001,10.36,8.05,9.16,9.07,9.26,48497
2021-01-02,F05,SZ001,10.66,8.85,9.32,9.75,9.13,25566
2021-01-02,F05,WH001,8.6,7.56,8.09,7.91,8.28,8619
2021-01-02,F05,XA001,9.12,6.92,7.95,8.01,8.18,18447
2021-01-02,F06,BJ001,9.72,7.63,8.84,8.7,8.94,15643
2021-01-02,F06,CD001,8.86,6.86,7.9,7.94,7.7,21598
2021-01-02,F06,GZ001,9.42,7.35,8.42,8.37,8.23,8183
2021-01-02,F06,HN001,8.71,7.08,8.01,7.76,8.02,38127
2021-01-02,F06,SH001,9.53,8.31,8.98,8.95,8.93,14548
2021-01-02,F06,SZ001,8.97,7.32,8.5,8.26,8.63,34197
2021-01-02,F06,WH001,8.68,6.97,8.01,8.37,8.2,18552
2021-01-02,F06,XA001,8.67,6.86,7.7,7.76,7.5,28267
2021-01-02,F07,BJ001,45.09,36.79,40.74,41.3,39.75,11554
2021-01-02,F07,CD001,37.51,29.47,34.33,34.08,34.97,7694
2021-01-02,F07,GZ001,37.94,33.3,35.37,36.56,36.1,49379
2021-01-02,F07,HN001,37.72,31.29,33.29,31.93,32.33,40751
2021-01-02,F07,SH001,42.3,36.17,39.98,39.75,40.33,28944
2021-01-02,F07,SZ001,40.48,33.82,37.6,35.86,37.78,28294
2021-01-02,F07,WH001,36.96,30.57,34.71,35.7,34.54,19550
2021-01-02,F07,XA001,37.91,28.77,33.21,33.53,33.7,33373
2021-01-02,F08,BJ001,20.1,16.36,17.92,17.25,17.83,39146
2021-01-02,F08,CD001,17.93,14.64,16.19,16.08,16.1,47586
2021-01-02,F08,GZ001,18.68,16.3,17.22,16.77,17.06,14299
2021-01-02,F08,HN001,15.92,14.18,15.08,14.98,15.35,9236
2021-01-02,F08,SH001,19.64,16.01,18.49,18.51,18.78,22301
2021-01-02,F08,SZ001,18.92,15.72,17.84,17.12,17.78,48384
2021-01-02,F08,WH001,17.05,14.29,16.12,15.69,16.3,36569
2021-01-02,F08,XA001,16.98,13.63,15.47,14.83,15.13,8232
2021-01-02,F09,BJ001,23.62,19.91,21.49,20.88,20.93,31675
2021-01-02,F09,CD001,21.42,17.36,19.12,19.63,18.64,6869
2021-01-02,F09,GZ001,21.77,17.67,20.6,20.06,20.48,10788
2021-01-02,F09,HN001,20.51,16.83,18.68,17.86,18.34,34850
2021-01-02,F09,SH001,25.78,20.55,22.67,23.21,22.48,18014
2021-01-02,F09,SZ001,23.72,20.08,21.38,21.23,21.32,31300
2021-01-02,F09,WH001,21.35,17.4,19.95,19.13,20.47,13484
2021-01-02,F09,XA001,20.64,17.37,19.28,18.73,19.6,32793
2021-01-02,F10,BJ001,18.56,14.81,16.47,15.97,16.95,14193
2021-01-02,F10,CD001,16.19,13.55,14.3,14.64,14.61,38500
2021-01-02,F10,GZ001,17.03,14.1,15.87,15.77,15.52,10662
2021-01-02,F10,HN001,15.28,13.09,13.91,14.42,14.06,30039
2021-01-02,F10,SH001,19.03,14.51,16.7,16.92,16.8,31967
2021-01-02,F10,SZ001,16.98,13.93,15.75,15.57,15.71,10268
2021-01-02,F10,WH001,15.88,13.77,14.65,15.27,14.94,29920
2021-01-02,F10,XA001,15.97,12.07,13.91,13.88,13.59,23804
2021-01-02,F11,BJ001,31.09,24.03,27.55,26.71,26.97,15948
2021-01-02,F11,CD001,27.89,23.25,26.05,26.54,26.43,25850
2021-01-02,F11,GZ001,28.12,23.29,26.73,26.98,27.17,9340
2021-01-02,F11,HN001,25.39,22.25,23.43,22.97,23.5,11725
2021-01-02,F11,SH001,33.32,27.17,29.3,28.67,28.59,14694
2021-01-02,F11,SZ001,29.77,26.29,27.73,27.16,27.1,45630
2021-01-02,F11,WH001,26.79,23.7,25.08,24.46,25.73,36043
2021-01-02,F11,XA001,27.95,23.27,25.83,25.45,26.38,16397
2021-01-02,F12,BJ001,8.88,7.22,8.04,7.76,8.13,45971
2021-01-02,F12,CD001,8.92,6.99,7.81,7.69,7.98,10842
2021-01-02,F12,GZ001,8.5,6.91,7.74,7.79,7.91,5617
2021-01-02,F12,HN001,8.38,6.4,7.52,7.29,7.35,35531
2021-01-02,F12,SH001,9.25,7.52,8.79,8.85,8.99,38916
2021-01-02,F12,SZ001,9.36,7.42,8.33,8.21,8.57,21459
2021-01-02,F12,WH001,7.95,6.59,6.98,6.89,7.13,27324
2021-01-02,F12,XA001,7.6,6.76,7.19,7.33,7.21,31419
2021-01-02,F13,BJ001,17.82,14.76,16.46,15.93,16.67,29918
2021-01-02,F13,CD001,14.82,12.49,14.01,14.1,13.8,12000
2021-01-02,F13,GZ001,15.9,14.09,15.03,14.85,14.72,39937
2021-01-02,F13,HN001,14.72,11.54,13.4,13.59,13.03,35015
2021-01-02,F13,SH001,18.36,15.69,16.77,16.51,17.09,23543
2021-01-02,F13,SZ001,16.89,14.19,15.29,15.08,15.1,42503
2021-01-02,F13,WH001,17.02,13.94,15.16,15.56,15.56,22874
2021-01-02,F13,XA001,16.54,12.9,14.58,14.67,14.84,18573
2021-01-02,F14,BJ001,11.15,9.5,10.55,10.42,10.71,18460
2021-01-02,F14,CD001,10.23,8.23,9.33,9.4,9.41,46241
2021-01-02,F14,GZ001,9.96,8.63,9.44,9.41,9.48,45610
2021-01-02,F14,HN001,9.96,8.08,8.87,8.91,8.85,22111
2021-01-02,F14,SH001,12.49,9.64,11.01,10.83,10.85,38149
2021-01-02,F14,SZ001,12.4,10.05,11.09,10.76,11.11,18728
2021-01-02,F14,WH001,10.91,9.13,9.64,9.44,9.88,23309
2021-01-02,F14,XA001,10.08,8.39,8.87,8.5,8.72,14773
2021-01-02,F15,BJ001,15.08,12.22,14.25,13.98,14.52,12386
2021-01-02,F15,CD001,13.66,11.35,11.97,11.82,12.07,39198
2021-01-02,F15,GZ001,13.17,10.42,12.19,11.72,12.09,37262
2021-01-02,F15,HN001,12.71,10.32,11.42,11.31,11.76,14850
2021-01-02,F15,SH001,14.48,12.63,13.41,12.75,13.05,26231
2021-01-02,F15,SZ001,14.54,12.45,13.56,13.52,13.79,22398
2021-01-02,F15,WH001,13.18,10.42,12.2,12.68,12.06,22607
2021-01-02,F15,XA001,12.58,10.7,11.8,12.16,12.13,24123
2021-01-02,F16,BJ001,8.3,7.03,7.5,7.49,7.3,24170
2021-01-02,F16,CD001,6.99,5.87,6.55,6.59,6.47,42200
2021-01-02,F16,GZ001,7.27,6.31,6.69,6.81,6.82,14011
2021-01-02,F16,HN001,6.53,5.1,5.79,5.51,5.9,24900
2021-01-02,F16,SH001,7.83,6.95,7.36,7.17,7.42,32003
2021-01-02,F16,SZ001,8.33,7.05,7.52,7.32,7.54,33405
2021-01-02,F16,WH001,7.07,5.77,6.48,6.48,6.54,45576
2021-01-02,F16,XA001,6.77,5.55,6.27,5.97,6.31,46227
2021-01-02,F17,BJ001,15.55,12.48,14.01,13.57,14.37,24992
2021-01-02,F17,CD001,13.13,10.61,12.01,11.6,11.94,36364
2021-01-02,F17,GZ001,14.4,12.82,13.52,13.59,13.81,21239
2021-01-02,F17,HN001,13.9,11.43,12.21,11.8,12.39,25091
2021-01-02,F17,SH001,15.23,13.12,14.33,14.11,14.43,36468
2021-01-02,F17,SZ001,15.19,12.95,13.89,14.32,13.66,46130
2021-01-02,F17,WH001,14.51,11.88,12.73,13.16,12.54,22155
2021-01-02,F17,XA001,13.4,10.61,11.99,11.64,12.11,9821
2021-01-02,F18,BJ001,57.04,47.49,52.63,55.16,51.29,11558
2021-01-02,F18,CD001,53.78,41.09,46.81,47.01,45.98,41999
2021-01-02,F18,GZ001,55.12,44.07,50.74,50.02,49.37,45395
2021-01-02,F18,HN001,47.79,41.21,44.21,44.71,43.47,15997
2021-01-02,F18,SH001,56.93,46.39,51.63,52.68,52.41,35297
2021-01-02,F18,SZ001,52.93,46.06,49.73,48.51,48.24,48453
2021-01-02,F18,WH001,53.92,44.24,47.69,49.36,47.77,7988
2021-01-02,F18,XA001,48.91,39.06,45.95,47.39,44.82,22256
2021-01-02,F19,BJ001,61.22,54.35,57.27,57.66,58.89,28232
2021-01-02,F19,CD001,55.28,44.16,50.1,50.71,48.65,44930
2021-01-02,F19,GZ001,60.38,50.76,55.17,57.0,54.46,45425
2021-01-02,F19,HN001,55.8,47.09,50.37,49.22,48.97,7310
2021-01-02,F19,SH001,61.23,49.36,56.72,55.02,55.11,29442
2021-01-02,F19,SZ001,60.09,52.16,55.87,54.98,57.12,11286
2021-01-02,F19,WH001,57.48,44.64,51.42,53.46,52.17,30745
2021-01-02,F19,XA001,55.28,48.36,51.08,50.15,52.58,40633
2021-01-02,F20,BJ001,44.39,36.82,41.06,40.92,42.04,14800
2021-01-02,F20,CD001,42.0,35.45,37.73,39.54,37.42,40035
2021-01-02,F20,GZ001,40.22,32.82,37.48,38.09,37.61,16477
2021-01-02,F20,HN001,39.99,32.98,35.45,36.25,35.61,49637
2021-01-02,F20,SH001,46.96,36.12,42.45,43.21,43.13,16841
2021-01-02,F20,SZ001,44.87,36.36,40.31,38.86,39.9,39902
2021-01-02,F20,WH001,41.65,35.21,37.19,35.34,36.35,37845
2021-01-02,F20,XA001,40.4,33.46,35.93,37.7,36.91,31810
2021-01-03,F01,BJ001,14.51,11.76,12.86,12.53,13.11,17762
2021-01-03,F01,CD001,12.23,10.14,11.54,11.39,11.3,36446
2021-01-03,F01,GZ001,13.44,11.42,12.37,11.78,12.38,23874
2021-01-03,F01,HN001,12.83,10.57,11.23,11.17,11.16,46603
2021-01-03,F01,SH001,14.04,11.3,12.7,12.68,12.5,8504
2021-01-03,F01,SZ001,13.13,10.82,11.89,11.95,12.16,34982
2021-01-03,F01,WH001,12.11,10.36,11.51,11.3,11.71,41681
2021-01-03,F01,XA001,13.27,11.05,12.33,11.71,12.56,7047
2021-01-03,F02,BJ001,9.62,7.29,8.4,8.65,8.16,39675
2021-01-03,F02,CD001,8.34,7.04,7.72,7.69,7.64,39424
2021-01-03,F02,GZ001,8.88,7.12,7.88,7.8,8.06,14740
2021-01-03,F02,HN001,7.97,6.86,7.44,7.33,7.59,21373
2021-01-03,F02,SH001,9.6,8.09,9.03,9.26,8.9,35003
2021-01-03,F02,SZ001,8.97,7.04,7.89,8.26,7.92,22255
2021-01-03,F02,WH001,9.19,7.37,7.99,8.19,7.84,15370
2021-01-03,F02,XA001,8.16,6.77,7.35,7.68,7.56,21580
2021-01-03,F03,BJ001,25.7,20.33,23.23,22.55,22.85,14897
2021-01-03,F03,CD001,20.15,16.34,19.02,19.27,18.8,28615
2021-01-03,F03,GZ001,22.11,18.94,20.73,19.98,20.84,47738
2021-01-03,F03,HN001,21.68,16.8,19.33,19.9,19.78,15514
2021-01-03,F03,SH001,25.68,21.12,23.66,24.08,24.11,33612
2021-01-03,F03,SZ001,23.34,18.73,21.31,20.52,20.96,31301
2021-01-03,F03,WH001,21.83,17.86,20.64,20.09,20.04,33842
2021-01-03,F03,XA001,20.82,16.61,18.65,18.55,18.17,23049
2021-01-03,F04,BJ001,8.47,7.08,7.83,7.66,7.74,21313
2021-01-03,F04,CD001,7.78,6.45,7.12,6.82,6.93,26390
2021-01-03,F04,GZ001,8.49,6.95,7.72,7.79,7.59,15590
2021-01-03,F04,HN001,7.91,6.01,6.92,6.67,6.88,36764
2021-01-03,F04,SH001,8.55,7.32,7.8,7.73,8.01,6129
2021-01-03,F04,SZ001,8.66,7.56,8.04,8.16,7.8,11788
2021-01-03,F04,WH001,7.57,6.37,7.04,6.92,6.9,20580
2021-01-03,F04,XA001,8.25,7.14,7.69,7.66,7.67,8582
2021-01-03,F05,BJ001,10.22,8.47,9.18,9.62,9.19,26793
2021-01-03,F05,CD001,8.75,6.92,8.1,8.47,8.23,47089
2021-01-03,F05,GZ001,10.01,8.03,8.76,9.13,8.81,38849
2021-01-03,F05,HN001,8.64,6.83,7.72,7.56,7.76,28163
2021-01-03,F05,SH001,9.43,8.32,8.77,9.16,8.59,37145
2021-01-03,F05,SZ001,9.93,8.07,9.33,9.28,9.07,46974
2021-01-03,F05,WH001,9.39,7.32,8.27,7.89,8.36,38487
2021-01-03,F05,XA001,8.43,7.14,7.77,7.59,7.72,20432
2021-01-03,F06,BJ001,10.03,8.28,8.91,8.52,8.75,39224
2021-01-03,F06,CD001,8.16,6.85,7.23,7.1,7.01,11513
2021-01-03,F06,GZ001,8.33,6.92,7.79,7.73,7.97,5760
2021-01-03,F06,HN001,8.64,6.72,7.84,7.49,7.62,48519
2021-01-03,F06,SH001,9.84,7.9,9.1,8.81,9.2,23999
2021-01-03,F06,SZ001,9.77,7.56,8.55,8.27,8.78,41745
2021-01-03,F06,WH001,8.38,6.94,7.97,7.84,7.73,38578
2021-01-03,F06,XA001,9.06,6.96,7.99,7.67,7.88,25057
2021-01-03,F07,BJ001,41.09,34.29,38.91,37.37,38.39,7539
2021-01-03,F07,CD001,38.2,28.59,33.46,32.85,32.91,29354
2021-01-03,F07,GZ001,43.86,33.95,38.25,38.17,37.44,10098
2021-01-03,F07,HN001,37.12,29.84,33.58,34.45,33.44,13714
