date,fruitId,marketId,highPrice,lowPrice,avgPrice,openPrice,closePrice,volume
2022-01-01,F06,BJ001,9.54,7.92,8.8,8.38,8.7,43590
2022-01-01,F06,CD001,8.54,7.11,7.94,7.55,7.74,11181
2022-01-01,F06,GZ001,9.02,7.38,8.27,8.43,8.45,42508
2022-01-01,F06,HN001,8.45,7.1,7.8,8.04,7.99,38985
2022-01-01,F06,SH001,9.43,7.57,8.73,8.79,8.6,5564
2022-01-01,F06,SZ001,9.37,7.73,8.87,8.49,8.67,37719
2022-01-01,F06,WH001,8.77,7.02,8.19,7.99,8.29,39192
2022-01-01,F06,XA001,8.4,6.37,7.31,7.21,7.24,38444
2022-01-01,F07,BJ001,41.72,33.93,37.27,35.85,37.43,13222
2022-01-01,F07,CD001,38.1,33.4,35.62,37.31,35.04,15186
2022-01-01,F07,GZ001,38.42,29.99,35.03,34.83,35.31,17861
2022-01-01,F07,HN001,37.86,29.41,34.14,35.84,33.88,9528
2022-01-01,F07,SH001,46.44,37.69,41.02,40.12,40.52,25144
2022-01-01,F07,SZ001,42.53,33.56,37.86,38.43,38.75,28953
2022-01-01,F07,WH001,38.88,30.48,34.67,34.67,33.89,44898
2022-01-01,F07,XA001,38.6,32.69,36.04,37.53,36.99,31035
2022-01-01,F08,BJ001,20.03,16.52,18.24,17.55,18.18,24534
2022-01-01,F08,CD001,17.62,13.78,15.97,15.22,16.35,9491
2022-01-01,F08,GZ001,19.33,16.2,17.62,18.31,17.1,9278
2022-01-01,F08,HN001,18.76,13.95,16.36,15.61,16.77,34533
2022-01-01,F08,SH001,20.23,16.38,17.83,18.46,17.33,49650
2022-01-01,F08,SZ001,18.95,15.62,16.6,17.19,16.37,28369
2022-01-01,F08,WH001,18.09,14.76,17.01,16.16,17.21,30422
2022-01-01,F08,XA001,16.26,13.48,15.18,15.72,15.37,34009
2022-01-01,F09,BJ001,22.97,19.81,21.08,20.08,21.01,33078
2022-01-01,F09,CD001,20.01,17.59,19.03,18.09,19.07,40046
2022-01-01,F09,GZ001,23.33,19.28,21.55,21.96,20.96,33936
2022-01-01,F09,HN001,21.36,16.05,18.74,17.98,18.44,5019
2022-01-01,F09,SH001,23.26,20.1,22.01,22.01,21.88,13281
2022-01-01,F09,SZ001,23.76,20.09,21.82,21.66,21.75,47882
2022-01-01,F09,WH001,22.25,17.19,19.65,19.33,19.88,44750
2022-01-01,F09,XA001,18.54,15.53,17.56,17.29,17.37,45508
2022-01-01,F10,BJ001,19.05,15.37,16.58,15.86,16.13,45225
2022-01-01,F10,CD001,14.8,12.7,13.88,14.48,14.11,45823
2022-01-01,F10,GZ001,18.3,14.32,16.3,16.75,16.55,8383
2022-01-01,F10,HN001,14.63,11.44,13.45,13.17,13.24,49125
2022-01-01,F10,SH001,17.11,13.89,15.58,14.87,15.99,31730
2022-01-01,F10,SZ001,17.64,14.98,16.78,16.14,16.64,18400
2022-01-01,F10,WH001,15.89,13.73,14.66,15.2,14.25,14037
2022-01-01,F10,XA001,15.42,11.98,14.02,13.34,14.24,18024
2022-01-01,F11,BJ001,30.73,25.26,27.6,27.76,28.11,47989
2022-01-01,F11,CD001,27.37,21.48,24.99,24.26,25.7,11486
2022-01-01,F11,GZ001,30.15,25.57,27.11,26.89,26.73,40019
2022-01-01,F11,HN001,26.73,22.43,25.37,24.86,25.52,32351
2022-01-01,F11,SH001,31.96,27.26,29.17,28.71,29.17,30533
2022-01-01,F11,SZ001,32.75,25.6,29.52,29.03,29.14,17946
2022-01-01,F11,WH001,29.64,26.16,27.95,28.25,28.39,16594
2022-01-01,F11,XA001,26.56,23.38,25.18,24.67,24.84,10100
2022-01-01,F12,BJ001,9.19,8.04,8.55,8.47,8.34,5678
2022-01-01,F12,CD001,8.44,7.14,7.52,7.29,7.31,18465
2022-01-01,F12,GZ001,9.38,7.76,8.18,7.78,7.98,36644
2022-01-01,F12,HN001,7.54,6.22,7.0,7.1,6.99,46602
2022-01-01,F12,SH001,9.33,7.34,8.44,8.66,8.39,26725
2022-01-01,F12,SZ001,9.03,7.35,8.36,8.15,8.6,19168
2022-01-01,F12,WH001,8.23,6.25,7.22,7.46,7.21,45586
2022-01-01,F12,XA001,7.82,6.7,7.28,7.16,7.44,16962
2022-01-01,F13,BJ001,18.74,15.02,17.09,16.88,17.21,38901
2022-01-01,F13,CD001,15.94,12.48,14.11,14.67,13.84,31183
2022-01-01,F13,GZ001,16.71,13.53,14.64,14.06,15.08,27334
2022-01-01,F13,HN001,13.88,12.34,13.17,13.33,13.46,49667
2022-01-01,F13,SH001,16.65,13.72,15.21,15.4,14.99,49374
2022-01-01,F13,SZ001,17.92,14.88,16.0,16.68,15.61,23917
2022-01-01,F13,WH001,15.05,11.77,13.81,14.26,13.77,23552
2022-01-01,F13,XA001,14.95,12.19,13.5,13.3,13.78,39401
2022-01-01,F14,BJ001,11.3,9.12,10.33,10.36,10.63,42838
2022-01-01,F14,CD001,10.54,8.59,9.47,9.74,9.41,11964
2022-01-01,F14,GZ001,10.15,8.52,9.31,9.44,9.3,23830
2022-01-01,F14,HN001,9.77,8.31,9.07,9.31,9.33,9278
2022-01-01,F14,SH001,12.15,9.53,10.72,10.56,10.94,21730
2022-01-01,F14,SZ001,11.64,9.36,10.58,10.61,10.56,5866
2022-01-01,F14,WH001,10.53,8.53,9.64,9.42,9.56,30323
2022-01-01,F14,XA001,10.05,8.52,9.08,8.7,8.87,21692
2022-01-01,F15,BJ001,14.12,10.89,12.5,12.9,12.43,11834
2022-01-01,F15,CD001,12.99,10.29,11.6,12.12,11.56,36819
2022-01-01,F15,GZ001,14.49,11.7,13.16,12.66,13.24,15341
2022-01-01,F15,HN001,12.24,10.48,11.25,11.06,11.56,33503
2022-01-01,F15,SH001,14.07,12.27,13.07,12.71,13.15,16494
2022-01-01,F15,SZ001,14.95,11.98,13.73,14.1,13.48,36953
2022-01-01,F15,WH001,12.71,10.83,11.7,11.59,11.77,23737
2022-01-01,F15,XA001,12.67,10.34,11.42,11.44,11.37,36095
2022-01-01,F16,BJ001,8.16,6.57,7.25,7.23,7.41,42711
2022-01-01,F16,CD001,7.47,6.16,6.62,6.5,6.73,32523
2022-01-01,F16,GZ001,7.66,6.44,6.86,7.2,7.02,21384
2022-01-01,F16,HN001,6.52,5.22,6.11,6.34,6.17,11686
2022-01-01,F16,SH001,7.99,6.45,7.57,7.74,7.35,31877
2022-01-01,F16,SZ001,7.81,6.28,7.02,6.76,6.83,32995
2022-01-01,F16,WH001,7.6,6.15,6.73,6.58,6.74,24573
2022-01-01,F16,XA001,6.99,5.92,6.33,6.04,6.48,48071
2022-01-01,F17,BJ001,14.6,11.83,13.62,13.96,13.26,26615
2022-01-01,F17,CD001,14.88,11.22,13.1,13.13,12.86,44724
2022-01-01,F17,GZ001,13.88,12.45,13.15,13.58,12.84,7011
2022-01-01,F17,HN001,12.71,10.39,11.92,11.58,11.75,8420
2022-01-01,F17,SH001,16.7,13.71,14.69,14.72,14.83,14339
2022-01-01,F17,SZ001,14.73,12.34,13.43,13.92,13.13,40939
2022-01-01,F17,WH001,13.36,11.13,12.28,12.15,12.56,19667
2022-01-01,F17,XA001,13.12,10.6,12.42,11.83,12.09,18854
2022-01-01,F18,BJ001,58.92,46.88,51.46,51.62,51.69,32243
2022-01-01,F18,CD001,52.04,40.27,45.8,47.9,44.93,12579
2022-01-01,F18,GZ001,57.0,42.94,49.75,50.63,50.67,32878
2022-01-01,F18,HN001,48.18,40.43,44.43,45.12,44.3,48715
2022-01-01,F18,SH001,57.61,51.13,54.42,56.2,53.44,5043
2022-01-01,F18,SZ001,56.21,44.69,50.58,48.34,51.01,33876
2022-01-01,F18,WH001,50.11,43.75,47.42,48.93,46.69,33294
2022-01-01,F18,XA001,45.93,40.45,43.36,41.95,44.41,5864
2022-01-01,F19,BJ001,59.62,50.41,56.33,54.25,54.7,22877
2022-01-01,F19,CD001,55.59,43.06,48.38,48.6,47.22,33989
2022-01-01,F19,GZ001,64.52,54.3,59.26,57.29,59.95,48290
2022-01-01,F19,HN001,58.42,44.88,50.94,50.89,49.85,29023
2022-01-01,F19,SH001,65.27,54.15,57.86,60.49,57.78,28794
2022-01-01,F19,SZ001,63.29,52.27,55.15,53.83,54.8,41888
2022-01-01,F19,WH001,55.62,47.24,50.81,50.12,51.86,9836
2022-01-01,F19,XA001,55.42,45.42,48.48,50.66,48.65,25356
2022-01-01,F20,BJ001,42.46,34.05,38.34,37.77,38.48,16488
2022-01-01,F20,CD001,37.5,30.48,35.25,34.82,34.72,22579
2022-01-01,F20,GZ001,44.58,36.74,39.52,39.5,39.13,18387
2022-01-01,F20,HN001,37.5,31.39,34.16,33.28,34.76,48054
2022-01-01,F20,SH001,47.88,39.56,43.78,44.08,44.26,22949
2022-01-01,F20,SZ001,45.76,37.81,42.37,40.27,42.54,48079
2022-01-01,F20,WH001,42.88,33.67,37.8,38.88,36.99,23821
2022-01-01,F20,XA001,38.87,33.4,36.49,36.51,37.16,15728
2022-01-02,F01,BJ001,13.95,11.51,12.15,12.21,12.15,19513
2022-01-02,F01,CD001,12.71,10.29,11.17,11.72,11.5,27167
2022-01-02,F01,GZ001,13.49,10.8,11.92,11.62,12.18,27988
2022-01-02,F01,HN001,12.44,9.7,11.3,11.33,11.18,46313
2022-01-02,F01,SH001,13.97,11.06,12.79,12.56,13.08,14879
2022-01-02,F01,SZ001,13.81,11.69,12.91,12.62,13.19,41485
2022-01-02,F01,WH001,13.51,10.09,11.86,12.38,11.67,44094
2022-01-02,F01,XA001,11.86,9.95,11.23,11.72,11.52,44964
2022-01-02,F02,BJ001,9.77,7.61,8.74,8.67,8.53,19403
2022-01-02,F02,CD001,8.1,7.0,7.67,7.64,7.84,25577
2022-01-02,F02,GZ001,8.89,7.07,8.14,8.1,8.14,47519
2022-01-02,F02,HN001,8.15,7.13,7.57,7.92,7.54,44190
2022-01-02,F02,SH001,9.89,7.76,8.86,8.91,8.91,28308
2022-01-02,F02,SZ001,9.04,6.85,8.04,8.37,8.21,48657
2022-01-02,F02,WH001,8.48,7.13,7.98,7.93,8.14,33488
2022-01-02,F02,XA001,8.18,6.92,7.74,7.9,7.57,34007
2022-01-02,F03,BJ001,26.02,20.96,23.48,23.89,23.16,19758
2022-01-02,F03,CD001,20.68,16.83,19.53,19.83,19.88,12870
2022-01-02,F03,GZ001,24.08,20.34,21.74,22.37,21.82,20890
2022-01-02,F03,HN001,21.75,17.44,19.12,18.45,18.86,32747
2022-01-02,F03,SH001,24.8,19.24,22.45,21.77,22.6,19794
2022-01-02,F03,SZ001,25.27,20.86,22.22,22.37,22.45,10120
2022-01-02,F03,WH001,21.62,17.15,20.04,20.18,20.4,23908
2022-01-02,F03,XA001,20.2,18.24,19.23,18.57,19.68,9571
2022-01-02,F04,BJ001,8.73,7.16,8.02,7.96,7.96,44248
2022-01-02,F04,CD001,8.03,6.28,7.25,7.3,7.41,24015
2022-01-02,F04,GZ001,8.6,6.93,7.54,7.54,7.75,39600
2022-01-02,F04,HN001,7.81,6.41,7.0,7.32,7.03,37195
2022-01-02,F04,SH001,8.41,6.97,7.83,8.0,7.88,28072
2022-01-02,F04,SZ001,8.56,7.05,7.58,7.56,7.43,25951
2022-01-02,F04,WH001,8.13,6.89,7.32,7.26,7.27,12350
2022-01-02,F04,XA001,7.59,6.41,6.87,6.82,6.94,37558
2022-01-02,F05,BJ001,9.92,8.47,9.27,8.95,9.52,29338
2022-01-02,F05,CD001,8.15,6.6,7.39,7.38,7.3,27988
2022-01-02,F05,GZ001,9.78,8.02,8.78,8.35,8.54,47447
2022-01-02,F05,HN001,8.48,7.27,8.01,8.38,7.81,5206
2022-01-02,F05,SH001,10.39,8.2,9.27,9.35,9.38,29374
2022-01-02,F05,SZ001,9.88,7.88,9.0,9.08,9.09,34903
2022-01-02,F05,WH001,8.94,7.5,8.14,8.38,8.36,44487
2022-01-02,F05,XA001,9.3,7.57,8.1,7.92,7.94,17282
2022-01-02,F06,BJ001,9.44,7.51,8.83,9.02,8.59,45306
2022-01-02,F06,CD001,8.09,7.05,7.65,7.94,7.63,47573
2022-01-02,F06,GZ001,9.48,7.43,8.45,8.47,8.4,34457
2022-01-02,F06,HN001,8.02,6.66,7.35,7.18,7.37,33968
2022-01-02,F06,SH001,9.31,7.52,8.65,8.5,8.77,22648
2022-01-02,F06,SZ001,9.92,7.99,8.65,8.32,8.56,36931
2022-01-02,F06,WH001,8.74,7.47,7.89,8.19,7.89,48738
2022-01-02,F06,XA001,8.54,7.12,7.84,7.55,7.91,33917
2022-01-02,F07,BJ001,42.17,36.31,39.25,40.22,38.37,15049
2022-01-02,F07,CD001,36.89,30.98,32.62,31.75,32.23,41742
2022-01-02,F07,GZ001,39.03,34.31,36.12,34.35,35.77,15675
2022-01-02,F07,HN001,35.95,29.83,31.71,30.65,30.85,16300
2022-01-02,F07,SH001,39.93,34.37,36.72,37.07,37.16,8982
2022-01-02,F07,SZ001,43.06,35.22,38.01,37.73,38.1,25711
2022-01-02,F07,WH001,39.34,31.35,34.9,35.41,35.38,22068
2022-01-02,F07,XA001,34.65,28.69,32.69,31.43,32.27,35452
2022-01-02,F08,BJ001,20.07,16.72,17.73,17.4,17.91,42766
2022-01-02,F08,CD001,17.26,14.21,15.19,14.68,15.01,12262
2022-01-02,F08,GZ001,19.41,16.08,17.68,18.24,17.23,43232
2022-01-02,F08,HN001,16.58,14.28,15.73,15.35,15.35,45321
2022-01-02,F08,SH001,21.2,17.93,18.94,19.26,18.83,21524
2022-01-02,F08,SZ001,18.42,15.2,17.31,17.1,17.7,28290
2022-01-02,F08,WH001,17.99,15.79,16.78,16.61,16.5,14980
2022-01-02,F08,XA001,17.73,14.75,16.28,16.84,16.69,24458
2022-01-02,F09,BJ001,22.74,18.91,20.73,20.86,20.6,15911
2022-01-02,F09,CD001,21.73,17.16,18.93,19.22,19.15,32094
2022-01-02,F09,GZ001,23.46,19.56,20.77,20.78,21.3,13156
2022-01-02,F09,HN001,20.01,16.18,18.84,19.06,19.4,46215
2022-01-02,F09,SH001,24.69,20.6,21.98,21.03,21.65,20962
2022-01-02,F09,SZ001,23.3,18.04,20.52,20.45,20.89,19838
2022-01-02,F09,WH001,22.16,18.67,20.47,20.06,20.41,19700
2022-01-02,F09,XA001,20.47,16.23,18.74,18.93,19.24,10039
2022-01-02,F10,BJ001,18.38,14.85,16.14,16.3,15.77,34895
2022-01-02,F10,CD001,15.36,12.49,13.81,13.65,14.01,38716
2022-01-02,F10,GZ001,18.38,14.45,16.16,16.76,16.58,38255
2022-01-02,F10,HN001,15.66,12.26,14.18,13.47,14.22,7177
2022-01-02,F10,SH001,19.17,14.68,17.12,17.67,16.69,23941
2022-01-02,F10,SZ001,17.64,13.97,15.99,16.41,15.89,18863
2022-01-02,F10,WH001,15.97,14.11,14.9,14.3,14.59,48735
2022-01-02,F10,XA001,16.64,12.7,14.66,14.58,14.45,37987
2022-01-02,F11,BJ001,32.02,24.22,28.25,27.56,28.63,48011
2022-01-02,F11,CD001,26.06,22.39,24.56,23.43,25.02,13079
2022-01-02,F11,GZ001,29.65,23.46,27.08,26.61,26.7,41930
2022-01-02,F11,HN001,26.37,22.56,24.59,24.48,24.51,33462
2022-01-02,F11,SH001,30.6,25.94,28.8,29.32,28.67,43176
2022-01-02,F11,SZ001,31.25,23.75,27.86,26.58,28.47,7379
2022-01-02,F11,WH001,29.02,25.6,27.04,26.66,27.48,11267
2022-01-02,F11,XA001,27.77,23.23,24.69,23.98,24.89,39095
2022-01-02,F12,BJ001,9.42,7.35,8.38,8.61,8.61,8057
2022-01-02,F12,CD001,7.63,6.68,7.25,7.41,7.2,39969
2022-01-02,F12,GZ001,8.71,6.65,7.81,7.71,7.67,29973
2022-01-02,F12,HN001,7.14,5.79,6.71,6.48,6.9,42566
2022-01-02,F12,SH001,9.4,7.61,8.68,8.33,8.89,16612
2022-01-02,F12,SZ001,9.3,7.3,8.28,8.52,8.5,8351
2022-01-02,F12,WH001,8.83,7.27,7.99,7.7,7.96,34803
2022-01-02,F12,XA001,7.84,6.78,7.19,7.03,7.38,35144
2022-01-02,F13,BJ001,16.79,14.42,15.28,14.58,14.87,29045
2022-01-02,F13,CD001,14.85,12.99,13.84,13.62,13.87,31254
2022-01-02,F13,GZ001,16.77,13.66,15.24,15.26,15.58,22892
2022-01-02,F13,HN001,15.21,13.31,14.32,14.86,14.24,44952
2022-01-02,F13,SH001,17.79,14.78,16.26,16.41,16.09,34310
2022-01-02,F13,SZ001,18.42,13.72,16.03,16.58,16.27,28672
2022-01-02,F13,WH001,16.0,12.92,14.89,14.7,15.06,31777
2022-01-02,F13,XA001,15.76,13.69,14.76,15.17,14.44,17858
2022-01-02,F14,BJ001,12.1,9.94,10.56,10.45,10.26,26027
2022-01-02,F14,CD001,11.03,9.15,10.15,9.9,10.33,27817
2022-01-02,F14,GZ001,11.31,9.39,9.94,9.75,9.99,38259
2022-01-02,F14,HN001,10.03,8.15,9.08,8.99,8.98,36874
2022-01-02,F14,SH001,12.02,10.17,10.99,11.29,11.27,42603
2022-01-02,F14,SZ001,10.32,8.81,9.77,10.15,9.8,38307
2022-01-02,F14,WH001,10.81,8.26,9.43,9.33,9.42,33320
2022-01-02,F14,XA001,10.05,7.86,9.16,9.08,8.91,37480
2022-01-02,F15,BJ001,13.88,11.95,13.09,12.62,13.25,36376
2022-01-02,F15,CD001,12.09,9.83,11.21,11.14,11.47,23883
2022-01-02,F15,GZ001,14.35,11.77,12.71,12.37,12.84,36139
2022-01-02,F15,HN001,12.87,10.48,11.35,11.12,11.47,31908
2022-01-02,F15,SH001,15.14,12.44,13.3,13.69,13.25,36708
2022-01-02,F15,SZ001,12.91,10.22,11.91,12.16,11.7,34130
2022-01-02,F15,WH001,13.09,11.2,11.85,11.99,11.73,9220
2022-01-02,F15,XA001,12.11,10.32,11.31,11.31,11.22,20086
2022-01-02,F16,BJ001,7.96,6.42,6.97,7.16,6.88,14720
2022-01-02,F16,CD001,6.99,5.37,6.26,6.14,6.2,27198
2022-01-02,F16,GZ001,7.44,6.46,6.92,7.03,7.07,49311
2022-01-02,F16,HN001,7.13,5.77,6.51,6.62,6.67,5188
2022-01-02,F16,SH001,8.13,6.6,7.54,7.78,7.41,41197
2022-01-02,F16,SZ001,8.37,6.9,7.42,7.76,7.6,23866
2022-01-02,F16,WH001,6.86,5.88,6.44,6.34,6.43,18771
2022-01-02,F16,XA001,6.7,5.37,6.27,6.25,6.37,12730
2022-01-02,F17,BJ001,15.82,12.22,13.82,13.8,14.07,42866
2022-01-02,F17,CD001,13.63,10.68,12.39,11.93,12.7,14611
2022-01-02,F17,GZ001,14.17,11.83,12.77,12.81,12.99,15607
2022-01-02,F17,HN001,13.09,11.34,12.22,12.72,11.87,48207
2022-01-02,F17,SH001,15.33,12.05,14.16,14.28,14.46,6537
2022-01-02,F17,SZ001,14.69,13.06,13.81,13.59,14.17,19418
2022-01-02,F17,WH001,13.7,11.9,12.64,13.12,12.56,8494
2022-01-02,F17,XA001,12.69,11.0,11.98,12.51,11.89,25134
2022-01-02,F18,BJ001,57.82,47.62,51.78,49.96,51.09,46505
2022-01-02,F18,CD001,49.13,38.04,44.21,46.33,44.46,5966
2022-01-02,F18,GZ001,59.53,46.37,52.16,53.31,51.07,47858
2022-01-02,F18,HN001,50.72,40.97,45.25,46.53,46.29,31565
2022-01-02,F18,SH001,58.16,47.65,51.76,53.86,53.25,22870
2022-01-02,F18,SZ001,54.6,47.67,51.43,53.47,51.95,30838
2022-01-02,F18,WH001,53.42,44.67,48.72,49.35,47.41,15192
2022-01-02,F18,XA001,48.92,42.22,45.36,44.73,45.64,37587
2022-01-02,F19,BJ001,57.09,50.75,54.1,54.97,55.0,5089
2022-01-02,F19,CD001,55.12,43.49,49.84,48.46,49.34,17590
2022-01-02,F19,GZ001,60.12,49.23,54.34,57.0,53.5,20757
2022-01-02,F19,HN001,53.77,45.95,49.79,51.05,49.96,8794
2022-01-02,F19,SH001,65.95,51.13,58.36,57.12,58.66,33554
2022-01-02,F19,SZ001,57.67,46.25,53.66,52.16,54.05,33890
2022-01-02,F19,WH001,56.63,50.06,53.08,55.58,51.6,32227
2022-01-02,F19,XA001,53.17,45.37,50.35,48.76,50.76,38243
2022-01-02,F20,BJ001,47.31,35.72,41.67,41.24,41.94,37277
2022-01-02,F20,CD001,43.39,35.82,37.86,37.62,38.21,5935
2022-01-02,F20,GZ001,42.14,34.99,39.17,39.87,38.08,40149
2022-01-02,F20,HN001,37.03,31.89,34.96,35.24,34.96,11464
2022-01-02,F20,SH001,45.42,36.46,40.55,40.94,40.87,12140
2022-01-02,F20,SZ001,44.34,34.36,39.73,41.67,39.21,26092
2022-01-02,F20,WH001,40.47,32.05,37.08,35.44,37.14,25299
2022-01-02,F20,XA001,36.95,32.43,34.6,35.76,33.58,47187
2022-01-03,F01,BJ001,13.29,10.58,12.12,12.46,11.92,10355
2022-01-03,F01,CD001,11.53,8.99,10.56,10.17,10.53,25900
2022-01-03,F01,GZ001,12.1,10.15,11.51,11.52,11.21,33154
2022-01-03,F01,HN001,11.97,9.42,10.67,10.59,10.6,25434
2022-01-03,F01,SH001,13.86,11.42,12.59,12.65,12.33,44711
2022-01-03,F01,SZ001,13.55,11.23,12.14,12.32,11.88,10580
2022-01-03,F01,WH001,13.19,10.08,11.62,11.84,11.9,26234
2022-01-03,F01,XA001,12.57,10.16,11.06,11.18,10.88,7711
2022-01-03,F02,BJ001,8.95,6.79,7.96,8.11,8.07,18606
2022-01-03,F02,CD001,7.79,6.7,7.34,7.52,7.38,24233
2022-01-03,F02,GZ001,8.26,7.13,7.76,7.46,7.98,7120
2022-01-03,F02,HN001,7.64,6.36,7.12,7.12,7.2,7698
2022-01-03,F02,SH001,9.38,7.52,8.36,8.51,8.33,18159
2022-01-03,F02,SZ001,8.28,6.72,7.28,7.62,7.39,11075
2022-01-03,F02,WH001,7.84,6.96,7.36,7.27,7.18,10700
2022-01-03,F02,XA001,8.34,6.47,7.26,6.98,7.41,25447
2022-01-03,F03,BJ001,21.79,18.9,20.15,20.47,20.09,39050
2022-01-03,F03,CD001,19.57,17.27,18.48,17.6,18.76,38436
2022-01-03,F03,GZ001,23.08,18.55,20.46,21.21,19.88,10532
2022-01-03,F03,HN001,20.17,16.01,18.14,18.61,17.94,30348
2022-01-03,F03,SH001,22.8,19.74,21.0,21.42,21.08,41084
2022-01-03,F03,SZ001,22.71,18.15,20.7,20.57,20.77,11154
2022-01-03,F03,WH001,21.62,17.21,19.3,18.88,18.8,9305
2022-01-03,F03,XA001,20.79,16.29,18.49,18.74,18.67,44986
2022-01-03,F04,BJ001,8.31,6.99,7.68,7.54,7.76,38169
2022-01-03,F04,CD001,7.2,5.56,6.33,6.35,6.42,19458
2022-01-03,F04,GZ001,7.51,6.09,6.81,7.09,6.65,47009
2022-01-03,F04,HN001,7.01,5.8,6.41,6.25,6.51,20904
2022-01-03,F04,SH001,8.6,6.6,7.54,7.78,7.34,10481
2022-01-03,F04,SZ001,8.6,6.97,7.75,7.69,7.88,30478
2022-01-03,F04,WH001,7.59,6.33,6.73,6.39,6.53,26411
2022-01-03,F04,XA001,7.5,6.15,6.77,6.91,6.91,27842
2022-01-03,F05,BJ001,9.67,8.29,8.73,8.93,8.88,40641
2022-01-03,F05,CD001,8.81,7.29,7.7,7.38,7.72,32643
2022-01-03,F05,GZ001,9.02,7.15,8.39,8.58,8.57,35162
2022-01-03,F05,HN001,8.6,6.54,7.67,7.35,7.46,6739
2022-01-03,F05,SH001,9.65,8.35,9.05,9.17,9.27,35022
2022-01-03,F05,SZ001,10.04,8.48,8.97,9.2,8.83,41711
2022-01-03,F05,WH001,9.19,7.12,8.25,8.23,8.1,37434
2022-01-03,F05,XA001,8.24,6.83,7.56,7.47,7.38,31462
2022-01-03,F06,BJ001,9.3,7.55,8.7,8.51,8.95,34134
2022-01-03,F06,CD001,7.84,6.62,7.32,7.61,7.21,20425
2022-01-03,F06,GZ001,8.79,7.22,8.26,8.57,8.49,23295
2022-01-03,F06,HN001,7.92,6.71,7.31,7.64,7.16,8662
2022-01-03,F06,SH001,8.86,7.96,8.41,8.15,8.19,49042
2022-01-03,F06,SZ001,9.04,6.95,7.98,7.59,7.74,47274
2022-01-03,F06,WH001,8.51,7.17,7.63,7.82,7.56,35891
2022-01-03,F06,XA001,8.69,7.34,7.9,8.2,7.81,26868
2022-01-03,F07,BJ001,38.6,32.0,36.56,37.14,35.58,26121
2022-01-03,F07,CD001,34.07,28.42,30.97,30.21,31.08,20881
2022-01-03,F07,GZ001,37.91,31.19,35.86,35.22,35.72,9701
2022-01-03,F07,HN001,33.82,28.35,31.97,32.43,31.77,33010
